sample_id,sample_labid,sample_batchid,apha_sub,apha_rv,sample_tissuetype,sample_buffer,country,fat,drit,hn_rtpcr,rt_rtpcr_assay,rt_rtpcr,lft,test_centre,diagnostic_result,diag_notes,ngs_sampleid,ngs_runid,ngs_rundate,ngs_country,ngs_location,ngs_submission,ngs_platform,illumina_platform,nanopore_platform,ngs_analysis_type,ngs_merged_from,ngs_flowcell,ngs_library_type,primer_scheme,ngs_barcode,total_reads,mapped_reads,mean_depth,stdev_depth,median_depth,minimum_reads,maximum_reads,genomecov_depthx1,genomecov_depthx5,genomecov_depthx20,genomecov_depthx100,genomecov_depthx200,Genbank_accession,consensus_version,unmasked_consensus_coverage,consensus_coverage,consensus_fasta,ngs_notes
SD577.sg,SUB7115,16-Nov,SUB7115,,Salivary gland,,,,,NA,SYBR,29.52,,FIELD;APHA,Positive,,SD577SG,nmaist1,10-Aug-17,Tanzania,field; NMAIST,,nanopore,,minion,single_run,,,amplicon,rabvTanzDg,NB07/NB08,,,,,,,,,,,,,,,,0,,SD577
SD577.sg,SUB7115,16-Nov,SUB7115,,Salivary gland,,,,,NA,SYBR,29.52,,FIELD;APHA,Positive,,SD577SG,nmaist3,12-Aug-17,Tanzania,field; NMAIST,,nanopore,,minion,single_run,,FAH20521,amplicon,rabvTanzDg,NB11/NB11,296543,283696,599.3706282,407.4767055,521,0,2082,11889,11832,11728,11251,,MN726825,best,,98.36450558,,SD577
SD601,SUB7143,16-Nov,SUB7143,,Brain,,,,,NA,SYBR,no ct,,FIELD;APHA,Negative,,SD601,nmaist1,10-Aug-17,Tanzania,field; NMAIST,,nanopore,,minion,single_run,,,amplicon,rabvTanzDg,NB03/NB04,,,,,,,,,,,,,,,,0,,
SD601,SUB7143,16-Nov,SUB7143,,Brain,,,,,NA,SYBR,no ct,,FIELD;APHA,Negative,,SD601,nmaist3,12-Aug-17,Tanzania,field; NMAIST,,nanopore,,minion,single_run,,FAH20521,amplicon,rabvTanzDg,NB10/NB10,66728,66093,900.7410048,527.0129359,814,0,2604,11894,11882,11869,11649,,MN726818,best,,99.54709385,,
SD620,SUB7155,16-Nov,SUB7155,,Brain,,,,,NA,SYBR,28.05,,FIELD;APHA,Positive,,SD620,nmaist1,10-Aug-17,Tanzania,field; NMAIST,,nanopore,,minion,single_run,,,amplicon,rabvTanzDg,NB09/NB10,,,,,,,,,,,,,,,,0,,
SD620,SUB7155,16-Nov,SUB7155,,Brain,,,,,NA,SYBR,28.05,,FIELD;APHA,Positive,,SD620,nmaist3,12-Aug-17,Tanzania,field; NMAIST,,nanopore,,minion,single_run,,FAH20521,amplicon,rabvTanzDg,NB12/NB12,174567,169374,522.4903967,339.2305307,498,0,1417,11858,11478,11336,10814,,MN726817,best,,95.07674243,,
SD622,SUB7157,16-Nov,SUB7157,,Brain,,,,,NA,,23.67,,FIELD;APHA,Positive,,SD622,nmaist1,10-Aug-17,Tanzania,field; NMAIST,,nanopore,,minion,single_run,,,amplicon,rabvTanzDg,NB05/NB06,,,,,,,,,,,,,,,,0,,
SD622,SUB7157,16-Nov,SUB7157,,Brain,,,,,NA,,23.67,,FIELD;APHA,Positive,,SD622,nmaist2,11-Aug-17,Tanzania,field; NMAIST,,nanopore,,minion,single_run,,,amplicon,rabvTanzDg,NB05/NB06,306193,270661,1630.142665,845.2378875,1600,0,3835,11894,11894,11806,11621,,MN726808,best,,99.01870335,,
SD693,SD693,NA,,,Brain,,,,,NA,,NA,Positive,FIELD,Positive,,SD693,nmaistMay,10-Feb-18,Tanzania,field; NMAIST,,nanopore,,minion,single_run,,FAH19517,amplicon,rabvTanzDg,NB05,40429,40318,393.6761721,247.3315844,393,0,1124,11860,11331,10497,9663,,MN726829,best,,88.03992284,,
SD703,SD703,NA,,,Brain,,,,,NA,,NA,Positive,FIELD,Positive,,SD703,nmaistMay,10-Feb-18,Tanzania,field; NMAIST,,nanopore,,minion,single_run,,FAH19517,amplicon,rabvTanzDg,NB03,743,742,21.06307137,23.10119124,11,0,100,10314,7652,5151,17,,,best,,43.20221421,,
SD706,SD706,NA,,,Brain,,,,,NA,,NA,Positive,FIELD,Positive,,SD706,nmaistMay,10-Feb-18,Tanzania,field; NMAIST,,nanopore,,minion,single_run,,FAH19517,amplicon,rabvTanzDg,NB07,25344,25331,355.5695714,254.6101933,390,0,1049,11865,11017,10461,9036,,MN726823,best,,87.73798541,,
SD709,SD709,NA,,,Brain,,,,,NA,,NA,Positive,FIELD,Positive,,SD709,nmaistMay,10-Feb-18,Tanzania,field; NMAIST,,nanopore,,minion,single_run,,FAH19517,amplicon,rabvTanzDg,NB08,15437,15426,281.9885935,237.2513835,339,0,905,11695,11179,10186,7676,,MN726832,best,,85.43151891,,
SD711,SD711,NA,,,Brain,,,,,NA,,NA,Positive,FIELD,Positive,,SD711,nmaistMay,10-Feb-18,Tanzania,field; NMAIST,,nanopore,,minion,single_run,,FAH19517,amplicon,rabvTanzDg,NB06,15875,15865,276.0145098,222.8197249,335,0,826,11477,10749,9670,7909,,MN726811,best,,81.10374906,,
SD713,SD713,NA,,,Brain,,,,,NA,,NA,Positive,FIELD,Positive,,KIB,nmaistMay,10-Feb-18,Tanzania,field; NMAIST,,nanopore,,minion,single_run,,FAH19517,amplicon,rabvTanzDg,NB02,7870,7864,208.3181246,196.9456406,177,0,821,11132,10172,8737,6731,,MN726803,best,,73.27853728,,no sample ID at time of field seq- temp named unknownKibeyo
SD714,SD714,NA,,,Brain,,,,,NA,,NA,Positive,FIELD,Positive,,SER,nmaistMay,10-Feb-18,Tanzania,field; NMAIST,,nanopore,,minion,single_run,,FAH19517,amplicon,rabvTanzDg,NB04,13870,13857,237.5507003,206.3174873,202,0,850,11464,10865,9792,7352,,MN726822,best,,82.12698146,,no sample ID at time of field seq- temp named 190418Serengeti
Rab12/024,SUB6962,Nov16_tvla,SUB6962,,Brain,PBSwash,,Positive,,NA,,16.02,,TVLA;APHA,Positive,,SUB6962,rabvMulti2,25-Jul-17,UK,gk,,nanopore,,minion,single_run,,FAH15931,amplicon ,rabvTanzDg,,,,,,,,,,,,,,,,,0,,
Rab15/158,SUB7087,Nov16_tvla,SUB7087,,Brain,PBSwash,,Positive,,,,15.76,,TVLA;APHA,Positive,,SUB7087,rabvMulti,22-Jul-17,UK,gk,,nanopore,,minion,single_run,,FAH15634,amplicon ,rabvTanzDg,none,78038,74339,2182.386648,1036.107844,1977,0,4846,11894,11891,11880,11871,,MN726804,best,,99.63935251,,
SD576,SUB7113,16-Nov,SUB7113,,Brain,,,,,NA,,15.76,,Glasgow;APHA,Positive,,SUB7113,rabvMulti2,25-Jul-17,UK,gk,,nanopore,,minion,single_run,,FAH15931,amplicon ,rabvTanzDg,,,,,,,,,,,,,,,,,0,,
AR02,Arusha(AR02),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,AR02,KCRI_10_March_2022,10-Mar-22,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB06,208824,208824,8340.963432,5264.939733,7747,0,29721,11921,11849,11749,,11736,,,,,,
AR03,Arusha(AR03),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,AR03,KCRI_10_March_2022,10-Mar-22,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB07,250904,250904,10628.88929,7127.351679,9607,0,39547,11921,11911,11798,,11657,,,,,,
HB002,Human brain (HB002),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Negative,,HB002,13_November_2019,13-Nov-19,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabvTanzDg,NB10,3284,3284,107.9396125,117.0267702,69,0,711,11743,11739,10366,,1863,,,,,,
HL003,Human lymph node (HL003),,,,Lymph node,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Negative,,HL003,13_November_2019,13-Nov-19,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabvTanzDg,NB11,2578,2578,83.41826721,120.5648602,51,0,734,11875,11559,9400,1226,,,,,,,
HS001,Human saliva (HS001),,,,Saliva,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Negative,,HS001,13_November_2019,13-Nov-19,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabvTanzDg,NB09,94078,94078,4482.732702,2368.85949,4247,0,12522,11912,11897,11897,,11888,,,,,,
Human brain(HB002),Human brain(HB002),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,HB002,KCRI_Training_21_04_2021,21-Apr-21,Tanzania,KCRI,,nanopore,,minion,single_run,,FAP64564,amplicon,rabv_ea,NB03,227230,227230,11192.61268,5272.719232,10922,0,23287,11913,11902,11897,11897,,,,,,,
Human saliva(HS001),Human saliva(HS001),,,,Salivary gland,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,,KCRI_Training_21_04_2021,21-Apr-21,Tanzania,KCRI,,nanopore,,minion,single_run,,FAP64564,amplicon,rabv_ea,NB10,,,,,,,,,,,,,,,,,,
IFA1013,IFA1013,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,IFA1013,KCRI_21_Nov_2022,21-Nov-22,Tanzania,KCRI,,nanopore,,minion,single_run,,FAU46094,amplicon,rabv_ea,NB23,119879,119879,5639.408957,2774.86264,5771,0,15754,11819,11763,11744,11740,,,,,,,
IFA1021,IFA1021,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,IFA1021,KCRI_21_Nov_2022,21-Nov-22,Tanzania,KCRI,,nanopore,,minion,single_run,,FAU46094,amplicon,rabv_ea,NB27,15729,15729,527.1074394,659.6952049,356,0,3834,11727,11505,10292,7378,,,,,,,
IFA1023,IFA1023,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,IFA1023,KCRI_21_Nov_2022,21-Nov-22,Tanzania,KCRI,,nanopore,,minion,single_run,,FAU46094,amplicon,rabv_ea,NB29,75183,75183,3931.303699,1708.532992,4034,0,10531,11908,11764,11743,11739,,,,,,,
KD 1004,KD 1004,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,KD1004,KCRI_21_Nov_2022,21-Nov-22,Tanzania,KCRI,,nanopore,,minion,single_run,,FAU46094,amplicon,rabv_ea,NB17,77551,77551,2752.823199,1849.759793,2669,0,10784,11751,11746,11617,11504,,,,,,,
KIL1022,KIL1022,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,KIL1022,KCRI_21_Nov_2022,21-Nov-22,Tanzania,KCRI,,nanopore,,minion,single_run,,FAU46094,amplicon,rabv_ea,NB30,79739,79739,3665.079426,1812.530471,3803,0,10354,11753,11748,11743,11737,,,,,,,
LN001,Rungwa 10/03/2021(LN001),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,LN001,KCRI_10_March_2022,10-Mar-22,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB10,159195,159195,5796.15533,4908.507634,4236,0,25768,11798,11751,11743,,11404,,,,,,
LN002,Lindi Fox (2) 16/11/2021(LN002),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,LN002,KCRI_10_March_2022,10-Mar-22,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB17,106806,106806,5598.629875,4946.989616,3688,0,22490,11846,11748,11745,,11739,,,,,,
LN003,Lindi Fox (1) 05/11/2021(LN003),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,LN003,KCRI_10_March_2022,10-Mar-22,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB18,94013,94013,5553.153317,5297.24081,3665,0,22864,11892,11811,11746,,11739,,,,,,
LN004,Lindi 21/06/2018(LN004),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,LN004,KCRI_10_March_2022,10-Mar-22,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB19,63887,63887,2311.250692,2275.988629,1604,0,11617,11798,11776,11586,,10738,,,,,,
LN006,Lindi 20/07/2021(LN006),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,LN006,KCRI_10_March_2022,10-Mar-22,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB20,49530,49530,2285.936006,1843.022481,1580,0,8704,11832,11754,11743,,11734,,,,,,
LN007,Mtama 06/12/2021(LN007),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,LN007,KCRI_10_March_2022,10-Mar-22,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB21,124049,124049,8879.737482,5369.836878,8273,0,28560,11807,11798,11745,,11739,,,,,,
Lunascript - contaminted from Nelson Mandela,24,,,,,,Tanzania,,,,,,,KCRI,,,luna,12_Nov_2021,12-Nov-21,Tanzania,KCRI,,nanopore,,minion,single_run,,FAP60130,amplicon,rabv_ea,NB24,14660,14660,585.2733372,772.5361169,238,0,4091,11409,10735,10062,6301,,,,,,,
MAL1008,MAL1008,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,MAL1008,KCRI_21_Nov_2022,21-Nov-22,Tanzania,KCRI,,nanopore,,minion,single_run,,FAU46094,amplicon,rabv_ea,NB16,81976,81976,3110.002013,1982.680494,2811,0,10657,11753,11749,11656,11507,,,,,,,
MAL1009,MAL1009,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,MAL1009,KCRI_21_Nov_2022,21-Nov-22,Tanzania,KCRI,,nanopore,,minion,single_run,,FAU46094,amplicon,rabv_ea,NB15,49868,49868,1677.907238,1349.516933,1814,0,7311,11749,11551,11509,9679,,,,,,,
MAL1020,MAL1020,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,MAL1020,KCRI_21_Nov_2022,21-Nov-22,Tanzania,KCRI,,nanopore,,minion,single_run,,FAU46094,amplicon,rabv_ea,NB25,120547,120547,4050.673824,2910.857302,4188,0,15331,11763,11747,11641,11502,,,,,,,
MAS1016,MAS1016,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,MAS1016,KCRI_21_Nov_2022,21-Nov-22,Tanzania,KCRI,,nanopore,,minion,single_run,,FAU46094,amplicon,rabv_ea,NB24,23434,23434,1503.120943,644.3526523,1529,0,3135,11872,11775,11742,11739,,,,,,,
MORDC1011,MORDC1011,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,MORDC1011,KCRI_21_Nov_2022,21-Nov-22,Tanzania,KCRI,,nanopore,,minion,single_run,,FAU46094,amplicon,rabv_ea,NB22,104649,104649,4192.060471,2246.069177,4253,0,12965,11906,11824,11800,11715,,,,,,,
MR001,Ulanga- 31/03/2020(MR001),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,MR001,KCRI_10_March_2022,10-Mar-22,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB08,169461,169461,7894.797618,4611.791933,7784,0,26074,11921,11756,11746,,11588,,,,,,
MR002,Moro/Tungi - 11/03/2121(MR002),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,MR002,KCRI_10_March_2022,10-Mar-22,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB09,142598,142598,5408.133775,3427.800374,5261,0,19100,11809,11747,11743,,11506,,,,,,
MR003,Moro/Mvuha 07/05/2021(MR003),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,MR003,KCRI_10_March_2022,10-Mar-22,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB11,131180,131180,4737.053929,3045.222921,4412,0,16754,11797,11754,11643,,11507,,,,,,
MR004,Moro/Mvuha 07/05/2021(MR004),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,MR004,KCRI_10_March_2022,10-Mar-22,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB12,133067,133067,6292.372725,4043.063353,5511,0,22077,11905,11748,11745,,11739,,,,,,
MR005,Ulanga 13/02/2020(MR005),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,MR005,KCRI_10_March_2022,10-Mar-22,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB14,199510,199510,9151.537952,5534.47276,8681,0,30095,11910,11776,11746,,11740,,,,,,
MR006,Ulanga 08/05/2020(MR006),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,MR006,KCRI_10_March_2022,10-Mar-22,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB15,135801,135801,6652.539797,4018.373264,6047,0,21644,11910,11798,11745,,11739,,,,,,
MR007,Kilosa 04/05/2021(MR007),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,MR007,KCRI_10_March_2022,10-Mar-22,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB16,97790,97790,3501.288518,2888.462984,2986,0,15683,11798,11798,11532,,11187,,,,,,
MR008,Malinyi (MR008),,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,MR008,13_November_2019,13-Nov-19,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabvTanzDg,NB03,257653,257653,7642.456932,8927.92296,3739,0,55934,11897,11879,11668,,10144,,,,,,
MR008,Malinyi(MR008),,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,11,Gbirthday_14_04_2021,14-Apr-21,Tanzania,KCRI,,nanopore,,minion,single_run,,FN60240,amplicon,rabv_ea,NB11,288228,288228,12341.31888,8485.463922,10491,0,48354,11826,11767,11752,11623,,,,,,,
MR009,Ulanga (MR009),,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,MR009,13_November_2019,13-Nov-19,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabvTanzDg,NB07,138504,138504,5373.444435,3893.939292,4695,0,19186,11887,11870,11592,,11315,,,,,,
MT001,Tandahimba 21/11/2020(MT001),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,MT001,KCRI_10_March_2022,10-Mar-22,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB13,145135,145135,5249.249098,4446.979423,4173,0,21648,11801,11798,11623,,11200,,,,,,
MT004,Brain Dark brown Tandahimba(MT004),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,MT004,KCRI_10_March_2022,10-Mar-22,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB22,109063,109063,6907.294808,5507.032057,4939,0,24765,11913,11803,11745,,11739,,,,,,
MT005,Brain Light brown Tandahimba(MT005),,,,Brain,No_buffer_fresh,Tanzania,,,,,,Positive,KCRI,Positive,,MT005,KCRI_10_March_2022,10-Mar-22,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB23,121895,121895,6546.871509,5780.400137,4641,0,27475,11889,11866,11745,,11739,,,,,,
MT006,Mtwara R (MT006),,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,MT006,13_November_2019,13-Nov-19,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabvTanzDg,NB06,96227,96227,4201.260337,2838.349292,3429,0,13470,11879,11869,11868,,11470,,,,,,
MT006,Mtwara R(MT006),,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,14,Gbirthday_14_04_2021,14-Apr-21,Tanzania,KCRI,,nanopore,,minion,single_run,,FN60241,amplicon,rabv_ea,NB24,220619,220619,9471.239453,6448.65379,8260,0,41552,11826,11760,11746,11709,,,,,,,
NAC 1014,NAC 1014,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,NAC1014,KCRI_21_Nov_2022,21-Nov-22,Tanzania,KCRI,,nanopore,,minion,single_run,,FAU46094,amplicon,rabv_ea,NB28,103942,103942,4297.035645,2799.39006,4073,0,12898,11863,11782,11744,11729,,,,,,,
NAC 1015,NAC 1015,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,NAC1015,KCRI_21_Nov_2022,21-Nov-22,Tanzania,KCRI,,nanopore,,minion,single_run,,FAU46094,amplicon,rabv_ea,NB26,95666,95666,5067.090246,2397.363616,5181,0,14071,11865,11751,11744,11741,,,,,,,
NAC 1017,NAC 1017,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,NAC1017,KCRI_21_Nov_2022,21-Nov-22,Tanzania,KCRI,,nanopore,,minion,single_run,,FAU46094,amplicon,rabv_ea,NB18,85450,85450,3620.700746,2289.150372,3247,0,12425,11757,11748,11743,11529,,,,,,,
NAC 1018,NAC 1018,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,NAC1018,KCRI_21_Nov_2022,21-Nov-22,Tanzania,KCRI,,nanopore,,minion,single_run,,FAU46094,amplicon,rabv_ea,NB19,93747,93747,3550.373396,2470.626393,3146,0,11509,11772,11748,11745,11485,,,,,,,
NAC 1025,NAC 1025,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,NAC1025,KCRI_21_Nov_2022,21-Nov-22,Tanzania,KCRI,,nanopore,,minion,single_run,,FAU46094,amplicon,rabv_ea,NB21,124141,124141,5526.422712,3595.406728,5140,0,17191,11900,11795,11745,11742,,,,,,,
NC,NC,,,,NFW,NA,Tanzania,,,,,,Positive,KCRI,Positive,,NC,KCRI_21_Nov_2022,21-Nov-22,Tanzania,KCRI,,nanopore,,minion,single_run,,FAU46094,amplicon,rabv_ea,NB31,,,,,,,,,,,,,,,,,,
NCAA,NCAA,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,7,Gbirthday_14_04_2021,14-Apr-21,Tanzania,KCRI,,nanopore,,minion,single_run,,FN60242,amplicon,rabv_ea,NB07,207720,207720,7449.564288,5652.446775,6429,0,33970,11778,11755,11745,,10940,,,,,,
Neg control,Neg control,,,,NFW,,Tanzania,,,,,,Negative,KCRI,Negative,,,KCRI_Training_21_04_2021,21-Apr-21,Tanzania,KCRI,,nanopore,,minion,single_run,,FAP64564,amplicon,rabv_ea,NB02,,,,,,,,,,,,,,,,,,
NEGATIVE,NEGATIVE,,,,,NA,Tanzania,,,,,,Positive,KCRI,NA,,NEGATIVE,KCRI_10_March_2023,11-Mar-22,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB24,,,,,,,,,,,,,,,,,,
Negative control,22,,,,,,Tanzania,,,,,,,KCRI,,,Negative control,12_Nov_2021,12-Nov-21,Tanzania,KCRI,,nanopore,,minion,single_run,,FAP60130,amplicon,rabv_ea,NB22,3,3,0.029942129,0.224021041,0,0,2,231,0,0,0,,,,,,,
RB001,Rungubure (RB001),,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,RB001,13_November_2019,13-Nov-19,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabvTanzDg,NB02,136422,136422,7651.769773,3883.769735,7361,0,19649,11912,11882,11879,,11865,,,,,,
RB001,Rungubure(RB001),,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,10,Gbirthday_14_04_2021,14-Apr-21,Tanzania,KCRI,,nanopore,,minion,single_run,,FN60243,amplicon,rabv_ea,NB10,547759,547759,21376.65562,13636.83399,20718,0,83501,11917,11884,11769,11711,,,,,,,
RB002,Mbingu- dog (RB002),,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,RB002,13_November_2019,13-Nov-19,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabvTanzDg,NB04,142240,142240,4455.653527,4949.067863,2682,0,30737,11890,11762,11381,,10004,,,,,,
RB002,Mbingu- dog(RB002),,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,12,Gbirthday_14_04_2021,14-Apr-21,Tanzania,KCRI,,nanopore,,minion,single_run,,FN60244,amplicon,rabv_ea,NB12,249113,249113,9445.631469,6506.944834,7963,0,40629,11880,11760,11745,11576,,,,,,,
RB003,Mbingu-Bovine (RB003),,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,RB003,13_November_2019,13-Nov-19,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabvTanzDg,NB05,284516,284516,8735.33037,13808.7058,3300,0,74723,11890,11776,11234,,10356,,,,,,
RB003,Mbingu-Bovine(RB003),,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,13,Gbirthday_14_04_2021,14-Apr-21,Tanzania,KCRI,,nanopore,,minion,single_run,,FN60245,amplicon,rabv_ea,NB23,334726,334726,12608.65143,8823.712166,9640,0,54291,11777,11760,11745,,,,,,,,
RB004,Arusha (RB004),,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,RB004,13_November_2019,13-Nov-19,Tanzania,KCRI,,nanopore,,minion,single_run,,,amplicon,rabv_ea,NB08,64787,64787,1879.717269,3339.049788,442,0,25124,11868,11755,11209,,8123,,,,,,
SD 782,SD 782,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,,KCRI_Training_21_04_2021,21-Apr-21,Tanzania,KCRI,,nanopore,,minion,single_run,,FAP64564,amplicon,rabv_ea,NB08,,,,,,,,,,,,,,,,,,
SD 789,SD 789,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,,KCRI_Training_21_04_2021,21-Apr-21,Tanzania,KCRI,,nanopore,,minion,single_run,,FAP64564,amplicon,rabv_ea,NB07,,,,,,,,,,,,,,,,,,
SD 790,SD 790(Failed on Medeka),,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,,KCRI_Training_21_04_2021,21-Apr-21,Tanzania,KCRI,,nanopore,,minion,single_run,,FAP64564,amplicon,rabv_ea,NB09,,,,,,,,,,,,,,,,,,
SD 791,SD 791,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,,KCRI_Training_21_04_2021,21-Apr-21,Tanzania,KCRI,,nanopore,,minion,single_run,,FAP64564,amplicon,rabv_ea,NB06,,,,,,,,,,,,,,,,,,
SD 792,SD 792,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,SD792,KCRI_Training_21_04_2021,21-Apr-21,Tanzania,KCRI,,nanopore,,minion,single_run,,FAP64564,amplicon,rabv_ea,NB04,1827742,1827742,81477.33339,44735.64238,73887,0,281973,11903,11891,11753,11743,,,,,,,
SD 793,SD 793,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,SD793,KCRI_Training_21_04_2021,21-Apr-21,Tanzania,KCRI,,nanopore,,minion,single_run,,FAP64564,amplicon,rabv_ea,NB05,1544552,1544552,62015.61209,40557.46983,51499,3,212632,11923,11892,11843,11641,,,,,,,
SD712,23,,,,Brain,RNAshield,Tanzania,,,,,,Positive,KCRI,Positive,,SD712,12_Nov_2021,12-Nov-21,Tanzania,KCRI,,nanopore,,minion,single_run,,FAP60130,amplicon,rabv_ea,NB23,136439,136439,6049.968968,4744.779648,4892,0,27588,11809,11797,11739,,11171,,,,,,
